aaa	38.7	1.4
aaa	46.7	23.6
aaa	13.7	4.6
aaa	35.0	5.4
aaa	49.3	22.6
aaa	43.7	17.0
aaa	7.2	6.7
aaa	9.8	1.0
aaa	31.2	22.6
aaa	21.9	12.4
aaa	8.4	6.9
aaa	13.7	5.2
aaa	10.7	7.7
aaa	32.9	23.7
aaa	24.4	5.2
aaa	47.4	13.8
aaa	38.6	1.0
aaa	34.4	26.2
aaa	31.7	5.0
aaa	47.7	1.6
aaa	37.2	9.7
aaa	44.3	26.2
aaa	29.0	18.4
aaa	38.4	28.6
aaa	19.0	13.3
aaa	40.5	19.9
aaa	32.0	9.4
aaa	27.8	4.0
aaa	28.5	18.0
aaa	40.0	8.2
aaa	45.9	8.8
aaa	32.5	6.8
aaa	39.2	9.6
aaa	16.2	14.0
aaa	36.5	9.8
aaa	29.3	12.0
aaa	18.8	9.8
aaa	21.8	0.2
aaa	44.4	0.2
aaa	35.4	3.3
aaa	34.8	20.8
aaa	43.5	29.2
aaa	38.7	19.6
aaa	48.8	4.6
aaa	19.2	4.0
aaa	3.0	2.2
aaa	42.2	5.9
aaa	49.6	19.6
aaa	32.6	11.6
aaa	16.6	7.4
aaa	22.9	2.4
aaa	10.2	8.7
aaa	19.4	10.7
aaa	48.5	24.1
aaa	15.4	5.8
aaa	34.2	14.1
aaa	36.8	26.2
aaa	44.1	4.6
aaa	19.6	14.9
aaa	34.4	20.9
aaa	37.0	23.4
aaa	44.8	26.3
aaa	46.2	22.1
aaa	44.9	5.3
aaa	40.2	23.2
aaa	34.7	25.8
aaa	37.5	29.3
aaa	27.1	23.2
aaa	24.1	23.4
aaa	31.1	20.3
aaa	18.2	13.2
aaa	29.4	19.4
aaa	20.6	15.3
aaa	13.6	6.5
aaa	36.4	7.1
aaa	12.1	5.5
aaa	37.6	23.2
aaa	31.3	0.0
aaa	13.9	6.7
aaa	9.3	3.8
aaa	5.5	3.0
aaa	20.7	10.0
aaa	37.7	22.1
aaa	42.5	17.7
aaa	42.1	26.7
aaa	6.4	3.3
aaa	6.1	3.9
aaa	40.4	8.1
aaa	31.6	2.1
aaa	14.3	13.9
aaa	47.5	8.8
aaa	36.6	26.7
aaa	30.1	6.9
aaa	40.1	19.1
aaa	40.9	3.8
aaa	43.8	3.2
aaa	1.7	0.1
aaa	24.2	10.6
aaa	40.3	8.1
aaa	11.7	3.4
aaa	34.3	14.0
aaa	21.0	16.2
aaa	26.6	9.1
aaa	45.6	23.6
aaa	38.6	16.9
aaa	45.1	9.6
aaa	40.7	9.9
aaa	24.3	15.9
aaa	28.1	9.4
aaa	44.0	17.3
aaa	0.4	0.0
aaa	48.4	21.8
aaa	41.8	29.7
aaa	40.2	18.5
aaa	22.8	17.0
aaa	44.0	18.5
aaa	37.2	8.6
aaa	42.3	9.9
aaa	1.5	0.3
aaa	26.9	14.8
aaa	40.4	12.6
aaa	40.6	28.8
aaa	31.4	15.8
aaa	34.5	10.4
aaa	28.6	23.2
aaa	13.6	8.7
aaa	38.9	2.9
aaa	31.9	4.3
aaa	45.8	9.3
aaa	26.4	24.5
aaa	8.7	7.2
aaa	33.3	17.0
aaa	19.2	1.2
aaa	23.3	0.7
aaa	36.5	22.5
aaa	43.0	8.7
aaa	45.1	29.3
aaa	32.1	6.7
aaa	46.4	17.3
aaa	13.1	0.7
aaa	46.2	14.6
aaa	41.0	26.5
aaa	17.1	14.1
aaa	47.4	9.0
aaa	44.9	8.6
aaa	12.3	8.8
aaa	12.7	4.3
aaa	47.3	11.2
aaa	22.0	10.5
aaa	37.6	18.0
aaa	35.5	10.6
aaa	41.6	25.9
aaa	38.7	3.5
aaa	42.1	21.2
aaa	44.4	20.4
aaa	43.5	14.0
aaa	42.4	8.8
aaa	14.8	3.1
aaa	23.9	1.9
aaa	44.2	20.2
aaa	47.2	4.1
aaa	13.0	3.8
aaa	41.1	12.5
aaa	34.9	9.8
aaa	17.2	8.6
aaa	8.1	5.1
aaa	36.7	12.3
aaa	44.9	0.7
aaa	47.5	3.6
aaa	46.6	22.6
aaa	38.1	4.5
aaa	49.9	15.8
aaa	28.1	17.9
aaa	12.9	4.1
aaa	46.5	19.9
aaa	38.7	12.6
aaa	29.0	8.1
aaa	28.6	14.5
aaa	30.0	21.5
aaa	39.5	16.3
aaa	44.6	14.5
aaa	20.4	9.2
aaa	47.5	29.5
aaa	18.0	12.0
aaa	24.3	11.5
aaa	14.6	10.7
aaa	12.4	11.9
aaa	33.8	28.9
aaa	12.9	10.9
aaa	6.4	4.3
aaa	38.5	13.2
aaa	34.8	6.1
aaa	47.4	18.6
aaa	1.8	0.2
aaa	41.9	6.5
aaa	30.7	23.1
aaa	30.4	4.9
aaa	20.1	16.3
aaa	13.3	12.0
aaa	48.9	4.1
aaa	27.9	2.6
aaa	8.7	4.3
aaa	12.8	8.9
aaa	32.5	27.6
aaa	25.2	4.7
aaa	41.9	4.2
aaa	6.9	1.1
aaa	42.1	20.4
aaa	27.0	23.7
aaa	29.3	24.5
aaa	49.7	15.2
aaa	43.6	12.9
aaa	39.6	15.0
aaa	43.0	21.8
aaa	23.5	3.9
aaa	17.9	12.3
aaa	37.5	29.2
aaa	30.9	27.6
aaa	48.8	10.0
aaa	16.5	15.4
aaa	21.4	11.4
aaa	38.2	26.2
aaa	42.6	16.6
aaa	34.2	1.3
aaa	34.2	21.8
aaa	27.1	14.2
aaa	24.6	1.3
aaa	32.6	29.3
aaa	49.8	29.9
aaa	16.7	4.4
aaa	22.4	1.4
aaa	19.7	1.4
aaa	12.9	3.2
aaa	21.3	8.5
aaa	22.1	4.5
aaa	48.8	16.0
aaa	30.8	6.6
aaa	39.2	24.5
aaa	23.2	10.4
aaa	31.4	22.5
aaa	9.8	1.6
aaa	28.1	8.5
aaa	41.0	18.3
aaa	24.1	8.9
aaa	39.9	5.6
aaa	44.4	20.1
aaa	44.6	15.8
aaa	7.1	0.2
aaa	27.1	12.0
aaa	44.2	12.7
aaa	43.1	28.4
aaa	32.7	8.4
aaa	7.5	6.9
aaa	46.1	10.4
aaa	22.7	10.8
aaa	30.1	25.5
aaa	43.8	4.9
aaa	34.2	15.5
aaa	49.5	11.9
aaa	39.5	8.1
aaa	18.9	14.2
aaa	41.1	23.0
aaa	32.6	17.4
aaa	36.6	29.7
aaa	47.5	10.6
aaa	22.1	6.1
aaa	23.7	17.6
aaa	28.7	28.5
aaa	47.2	2.5
aaa	26.1	8.9
aaa	42.6	16.7
aaa	40.3	27.2
aaa	19.3	15.9
aaa	36.6	20.6
aaa	49.4	5.6
aaa	8.8	5.3
aaa	32.5	12.3
aaa	1.0	0.2
aaa	13.6	0.8
aaa	45.8	14.9
aaa	27.7	15.1
aaa	44.4	16.9
aaa	34.0	9.9
aaa	42.4	25.2
aaa	48.6	26.4
aaa	32.4	29.5
aaa	35.1	14.9
aaa	24.3	3.6
aaa	48.7	27.1
aaa	32.3	8.9
aaa	37.8	29.2
aaa	31.8	18.9
aaa	36.6	21.3
aaa	25.0	0.0
aaa	38.3	1.4
aaa	40.2	29.4
aaa	17.8	7.4
aaa	40.1	23.7
aaa	46.9	28.0
aaa	17.9	14.1
aaa	45.0	17.0
aaa	36.0	13.5
aaa	36.0	17.6
aaa	32.9	24.7
aaa	16.2	10.1
aaa	46.0	2.7
aaa	30.0	9.9
aaa	34.3	16.3
aaa	47.6	17.5
aaa	27.4	3.7
aaa	23.1	17.3
aaa	34.8	1.0
aaa	26.3	13.9
aaa	25.3	6.6
aaa	39.1	14.5
aaa	30.9	1.6
aaa	20.0	10.6
aaa	44.6	10.6
aaa	41.5	4.4
aaa	22.7	8.6
aaa	32.9	5.6
aaa	38.4	14.4
aaa	14.3	13.3
aaa	38.7	13.1
aaa	28.7	15.9
aaa	35.3	23.1
aaa	12.8	1.3
aaa	38.5	7.8
aaa	24.9	24.0
aaa	31.4	4.7
aaa	21.7	14.7
aaa	46.2	8.9
aaa	36.2	14.9
aaa	36.2	9.9
aaa	44.0	2.0
aaa	20.2	15.3
aaa	21.5	17.9
aaa	10.3	3.1
aaa	48.0	7.0
aaa	17.7	14.9
aaa	41.9	9.2
aaa	48.3	0.7
aaa	46.8	24.1
aaa	27.9	25.3
aaa	7.8	0.1
aaa	38.8	24.3
aaa	39.9	24.1
aaa	46.5	18.9
aaa	38.1	26.9
aaa	32.3	3.7
aaa	41.5	4.0
aaa	38.8	28.3
aaa	43.5	1.5
aaa	44.7	0.0
aaa	46.7	26.3
aaa	36.9	29.9
aaa	48.6	4.5
aaa	8.2	3.9
aaa	39.7	24.5
aaa	39.1	5.3
aaa	44.6	21.0
aaa	31.9	23.5
aaa	43.9	5.9
aaa	41.0	20.2
aaa	27.4	7.2
aaa	40.0	14.6
aaa	18.7	0.8
aaa	48.8	8.4
aaa	44.3	4.0
aaa	20.9	5.1
aaa	16.4	6.3
aaa	44.7	2.3
aaa	41.7	24.7
aaa	40.2	10.3
aaa	23.9	21.5
aaa	2.7	2.0
aaa	18.0	17.9
aaa	35.2	28.8
aaa	27.1	21.9
aaa	42.9	16.0
aaa	36.9	8.1
aaa	42.9	0.4
aaa	16.9	11.7
aaa	35.7	13.3
aaa	21.0	3.3
aaa	47.5	21.3
aaa	42.7	0.6
aaa	27.8	27.4
aaa	11.6	5.6
aaa	16.7	5.6
aaa	23.8	10.9
aaa	8.2	0.1
aaa	44.5	27.8
aaa	30.3	18.4
aaa	45.6	5.3
aaa	9.0	8.2
aaa	30.3	2.1
aaa	19.3	15.5
aaa	49.6	7.9
aaa	22.0	6.1
aaa	16.2	4.5
aaa	32.6	23.5
aaa	21.0	4.6
aaa	30.7	15.8
aaa	27.9	16.6
aaa	20.2	12.8
aaa	34.3	16.9
aaa	8.0	7.1
aaa	20.4	7.3
aaa	39.5	17.3
aaa	24.6	19.3
aaa	47.6	17.3
aaa	17.8	8.1
aaa	38.5	6.8
aaa	42.4	12.8
aaa	19.9	0.0
aaa	27.9	10.6
aaa	17.2	0.3
aaa	47.5	23.5
aaa	19.4	2.8
aaa	22.8	2.9
aaa	41.8	15.1
aaa	37.5	11.7
aaa	13.0	12.2
aaa	28.7	22.3
aaa	27.5	5.1
aaa	13.1	7.2
aaa	22.4	8.0
aaa	42.3	16.0
aaa	48.3	0.0
aaa	14.4	10.3
aaa	32.3	8.3
aaa	42.3	5.4
aaa	18.1	14.7
aaa	46.3	2.7
aaa	45.9	28.0
aaa	13.6	9.9
aaa	41.5	20.1
aaa	11.1	4.9
aaa	16.2	14.6
aaa	19.3	9.5
aaa	27.5	1.6
aaa	12.0	9.0
aaa	22.2	17.3
aaa	49.5	13.5
aaa	34.5	24.8
aaa	18.2	6.3
aaa	14.4	0.0
aaa	37.5	24.3
aaa	16.7	7.7
aaa	48.1	5.1
aaa	40.2	3.0
aaa	8.0	6.1
aaa	24.1	6.2
aaa	16.6	15.7
aaa	47.4	19.5
aaa	44.7	17.2
aaa	7.6	7.2
aaa	42.2	21.9
aaa	23.6	15.3
aaa	43.7	25.2
aaa	24.5	15.7
aaa	17.7	4.8
aaa	17.9	11.0
aaa	48.0	4.7
aaa	20.7	18.6
aaa	36.4	9.3
aaa	21.9	17.2
aaa	37.2	13.8
aaa	42.0	10.1
aaa	21.4	18.3
aaa	12.4	3.5
aaa	5.7	4.1
aaa	22.0	14.6
aaa	9.0	9.0
aaa	37.8	10.2
aaa	44.1	4.9
aaa	21.8	19.9
aaa	38.6	20.7
aaa	33.7	1.0
aaa	16.2	11.0
aaa	19.5	12.3
aaa	49.9	15.6
aaa	31.1	22.4
aaa	43.3	12.6
aaa	10.4	2.9
aaa	29.6	20.8
aaa	25.9	16.6
aaa	35.4	11.8
aaa	12.8	8.9
aaa	20.5	8.1
aaa	32.7	26.0
aaa	49.2	9.8
aaa	19.0	16.0
aaa	13.3	8.3
aaa	30.7	3.3
aaa	19.1	3.3
aaa	22.7	15.9
aaa	19.3	0.1
aaa	31.4	3.0
aaa	38.6	21.8
aaa	36.7	11.2
aaa	33.7	1.2
aaa	39.8	18.9
aaa	15.6	13.9
aaa	38.7	5.8
aaa	44.9	21.7
aaa	36.0	7.2
aaa	35.3	23.9
aaa	23.7	8.6
aaa	26.2	14.9
aaa	44.6	28.8
aaa	5.2	1.9
aaa	47.7	6.8
aaa	33.2	13.1
aaa	24.2	2.3
aaa	49.1	2.9
aaa	34.4	20.0
aaa	5.5	4.8
aaa	25.2	15.8
aaa	27.4	24.7
aaa	32.9	28.8
aaa	25.4	5.0
aaa	32.9	16.9
aaa	29.1	28.3
aaa	48.5	29.3
aaa	37.0	2.7
aaa	31.0	18.7
aaa	26.4	14.1
aaa	33.9	12.5
aaa	24.3	23.1
aaa	18.3	15.3
aaa	40.6	14.3
aaa	24.9	3.0
aaa	40.7	13.2
aaa	4.7	1.2
aaa	30.0	11.9
aaa	34.2	1.0
aaa	34.5	27.2
aaa	17.7	7.1
aaa	34.4	12.9
aaa	33.1	1.8
aaa	44.4	4.2
aaa	46.1	25.3
aaa	48.6	21.8
aaa	20.6	10.4
aaa	16.5	6.9
aaa	38.7	16.7
aaa	37.6	22.9
aaa	25.6	7.3
aaa	29.5	2.9
aaa	21.4	4.5
aaa	26.5	12.3
aaa	22.5	6.0
aaa	46.7	10.8
aaa	22.5	4.4
aaa	37.9	27.2
aaa	34.5	1.4
aaa	30.6	0.8
aaa	38.5	23.1
aaa	32.8	3.5
aaa	32.8	14.1
aaa	30.5	5.9
aaa	32.2	13.6
aaa	42.3	0.3
aaa	13.2	11.2
aaa	39.7	4.9
aaa	40.5	1.9
aaa	39.7	22.2
aaa	23.4	9.4
aaa	26.2	14.7
aaa	49.4	18.5
aaa	4.2	3.5
aaa	21.9	7.4
aaa	27.9	1.1
aaa	19.9	8.4
aaa	44.0	27.7
aaa	46.9	11.4
aaa	43.4	16.4
aaa	21.2	15.1
aaa	46.6	20.5
aaa	37.8	4.9
aaa	3.5	2.0
aaa	45.4	9.5
aaa	25.2	1.2
aaa	18.0	16.7
aaa	48.7	12.7
aaa	47.1	2.3
aaa	33.7	21.9
aaa	9.2	3.0
aaa	30.1	29.1
aaa	33.7	8.2
aaa	8.7	8.2
aaa	41.8	29.6
aaa	48.5	2.6
aaa	13.9	9.2
aaa	9.6	2.7
aaa	33.1	3.3
aaa	27.6	12.2
aaa	32.2	29.9
aaa	35.6	18.3
aaa	16.4	6.2
aaa	40.1	0.1
aaa	34.7	10.4
aaa	32.9	26.9
aaa	46.8	15.0
aaa	35.1	8.3
aaa	43.9	12.9
aaa	22.6	1.9
aaa	33.3	5.7
aaa	20.2	20.1
aaa	33.7	25.4
aaa	40.4	7.0
aaa	23.3	13.1
aaa	33.7	8.5
aaa	20.6	16.2
aaa	20.5	10.8
aaa	46.0	13.4
aaa	24.5	3.1
aaa	39.4	9.7
aaa	38.4	10.7
aaa	24.9	22.7
aaa	33.7	28.6
aaa	6.3	2.5
aaa	15.8	6.7
aaa	23.0	11.7
aaa	28.3	8.8
aaa	46.8	27.5
aaa	25.0	24.9
aaa	34.6	0.8
aaa	24.1	3.2
aaa	25.2	14.5
aaa	39.4	17.2
aaa	24.0	18.7
aaa	25.5	4.9
aaa	44.7	12.9
aaa	22.0	4.9
aaa	28.5	8.9
aaa	48.2	10.0
aaa	25.4	15.9
aaa	16.3	13.9
aaa	45.5	8.8
aaa	38.0	13.6
aaa	42.6	15.9
aaa	35.4	22.0
aaa	43.1	23.4
aaa	36.6	4.4
aaa	34.6	22.3
aaa	40.6	5.6
aaa	25.2	18.1
aaa	31.8	8.4
aaa	18.2	15.5
aaa	49.5	12.5
aaa	43.3	2.1
aaa	43.8	7.4
aaa	18.4	2.9
aaa	32.8	14.5
aaa	31.3	11.0
aaa	34.7	16.1
aaa	33.4	16.6
aaa	36.0	17.6
aaa	37.7	21.3
aaa	28.6	3.0
aaa	20.3	0.0
aaa	45.2	6.6
aaa	28.9	4.0
aaa	23.6	5.3
aaa	27.7	17.0
aaa	39.0	5.6
aaa	38.9	29.6
aaa	39.2	24.7
aaa	19.5	4.8
aaa	45.3	26.5
aaa	35.3	1.9
aaa	21.5	13.2
aaa	8.8	0.5
aaa	41.3	4.4
aaa	7.1	5.6
aaa	25.0	9.7
aaa	16.2	11.1
aaa	13.6	10.8
aaa	30.4	25.8
aaa	23.6	22.4
aaa	9.6	9.1
aaa	28.5	13.6
aaa	30.2	9.6
aaa	25.7	7.2
aaa	34.6	13.6
aaa	19.3	6.0
aaa	31.2	2.9
aaa	27.1	2.4
aaa	26.0	21.3
aaa	18.5	7.9
aaa	37.7	23.1
aaa	17.3	11.9
aaa	28.9	14.1
aaa	40.6	11.1
aaa	30.4	27.0
aaa	25.7	19.6
aaa	46.9	24.0
aaa	44.9	11.6
aaa	40.8	12.6
aaa	4.1	3.7
aaa	46.3	27.7
aaa	49.6	18.7
aaa	46.5	12.8
aaa	48.3	6.2
aaa	6.3	2.6
aaa	9.9	2.3
aaa	31.2	9.7
aaa	37.0	15.0
aaa	40.7	3.7
aaa	44.5	1.0
aaa	36.7	6.8
aaa	40.0	6.1
aaa	46.5	26.4
aaa	21.4	12.7
aaa	25.8	10.2
aaa	48.6	18.9
aaa	40.5	2.7
aaa	28.7	23.1
aaa	27.1	5.6
aaa	33.5	14.4
aaa	38.7	16.4
aaa	47.2	12.6
aaa	14.3	6.3
aaa	46.6	10.7
aaa	45.2	28.0
aaa	38.2	18.1
aaa	16.6	11.4
aaa	12.4	8.1
aaa	48.5	2.0
aaa	29.0	23.3
aaa	35.9	7.7
aaa	23.6	2.2
aaa	20.2	9.2
aaa	30.5	12.2
aaa	45.3	22.9
aaa	37.6	12.2
aaa	42.8	22.6
aaa	37.2	24.1
aaa	43.6	5.4
aaa	38.1	7.6
aaa	37.2	13.6
aaa	22.9	12.4
aaa	26.5	8.2
aaa	9.1	6.5
aaa	16.9	8.0
aaa	17.0	7.4
aaa	10.1	7.1
aaa	48.3	26.7
aaa	13.6	11.7
aaa	15.5	13.7
aaa	48.1	10.2
aaa	14.4	0.3
aaa	44.7	6.7
aaa	43.5	21.3
aaa	12.1	9.8
aaa	13.8	1.4
aaa	32.1	14.0
aaa	35.2	15.7
aaa	40.2	0.0
aaa	25.7	20.5
aaa	43.0	18.1
aaa	36.3	12.4
aaa	25.2	13.4
aaa	49.2	22.6
aaa	31.7	0.4
aaa	35.6	16.9
aaa	27.3	24.5
aaa	31.0	27.9
aaa	25.0	14.8
aaa	7.6	6.1
aaa	33.5	27.8
aaa	33.1	13.2
aaa	39.4	28.7
aaa	28.9	3.7
aaa	14.5	7.2
aaa	23.1	22.7
aaa	34.2	0.9
aaa	22.2	15.5
aaa	34.2	17.4
aaa	37.6	0.2
aaa	47.4	19.1
aaa	7.4	5.4
aaa	22.3	6.0
aaa	17.2	4.5
aaa	19.1	11.8
aaa	11.4	1.2
aaa	43.9	7.4
aaa	16.1	2.9
aaa	32.1	11.3
aaa	2.3	1.5
aaa	36.9	19.6
aaa	43.5	23.8
aaa	45.0	9.1
aaa	49.3	21.5
aaa	18.9	4.4
aaa	15.7	7.4
aaa	31.8	27.9
aaa	47.8	8.9
aaa	40.6	14.2
aaa	28.2	21.8
aaa	11.6	7.2
aaa	37.2	0.0
aaa	39.7	23.8
aaa	45.7	17.6
aaa	31.7	12.8
aaa	40.1	17.1
aaa	30.4	8.0
aaa	16.1	13.1
aaa	42.2	15.4
aaa	45.7	26.1
aaa	33.8	9.5
aaa	36.5	7.5
aaa	12.1	9.4
aaa	35.2	25.1
aaa	29.6	20.7
aaa	22.1	9.7
aaa	41.1	20.2
aaa	39.4	12.1
aaa	20.1	5.3
aaa	42.7	12.4
aaa	48.9	27.4
aaa	47.4	13.2
aaa	14.6	4.3
aaa	38.1	4.1
aaa	27.5	3.3
aaa	46.1	21.7
aaa	18.1	5.8
aaa	45.2	16.3
aaa	26.2	25.8
aaa	46.9	22.4
aaa	34.2	10.8
aaa	28.9	20.9
aaa	49.6	13.5
aaa	32.5	1.6
aaa	17.3	6.2
aaa	25.4	3.1
aaa	32.4	0.1
aaa	21.6	21.2
aaa	42.8	26.6
aaa	43.1	21.9
aaa	34.5	2.9
aaa	29.0	6.4
aaa	30.1	18.3
aaa	27.5	24.5
aaa	18.9	11.2
aaa	44.5	22.9
aaa	39.0	9.4
aaa	34.4	13.6
aaa	37.6	5.2
aaa	26.4	14.1
aaa	16.1	10.7
aaa	49.5	28.9
aaa	24.7	15.7
aaa	38.5	1.3
aaa	43.3	22.3
aaa	14.4	1.6
aaa	25.5	5.9
aaa	35.5	9.6
aaa	38.7	12.1
aaa	44.5	26.2
aaa	35.7	22.9
aaa	46.8	8.3
aaa	48.1	16.3
aaa	22.8	14.2
aaa	32.5	18.6
aaa	32.1	24.7
aaa	4.7	3.8
aaa	21.9	3.6
aaa	47.1	5.7
aaa	42.6	10.0
aaa	17.2	15.0
aaa	13.3	5.1
aaa	35.1	12.5
aaa	7.5	3.0
aaa	34.6	18.7
aaa	31.7	13.9
aaa	34.2	6.1
aaa	43.9	4.3
aaa	47.6	15.3
aaa	33.0	4.5
aaa	34.2	29.2
aaa	42.1	4.7
aaa	45.4	20.4
aaa	45.1	19.2
aaa	39.0	3.8
aaa	48.8	23.6
aaa	49.7	28.1
aaa	47.1	25.5
aaa	19.0	1.2
aaa	30.8	7.2
aaa	49.6	29.6
aaa	30.1	22.4
aaa	43.6	26.5
aaa	10.8	5.1
aaa	34.2	6.8
aaa	27.5	1.2
aaa	46.0	14.9
aaa	33.9	12.5
aaa	29.5	13.0
aaa	35.7	18.8
aaa	38.0	23.2
aaa	47.5	23.8
aaa	20.3	7.9
aaa	24.7	8.8
aaa	48.8	14.9
aaa	18.3	11.1
aaa	23.4	12.4
aaa	38.8	0.0
aaa	41.5	15.6
aaa	11.5	1.0
aaa	47.3	21.1
aaa	36.8	26.8
aaa	27.7	26.9
aaa	24.5	17.2
aaa	32.7	6.3
aaa	34.9	11.7
aaa	35.4	1.5
aaa	47.3	6.8
aaa	21.5	10.4
aaa	9.9	9.8
aaa	37.8	14.9
aaa	45.1	4.2
aaa	17.7	10.1
aaa	25.7	23.4
aaa	39.9	11.8
aaa	42.6	22.0
aaa	35.4	7.6
aaa	42.0	3.5
aaa	18.3	3.5
aaa	40.7	20.1
aaa	42.9	19.1
aaa	49.8	12.5
aaa	27.5	12.9
aaa	27.5	26.1
aaa	31.3	19.4
aaa	9.2	4.1
aaa	39.2	3.9
aaa	30.9	16.2
aaa	43.8	13.9
aaa	46.2	6.0
aaa	35.5	21.8
aaa	45.0	4.2
aaa	45.7	19.6
aaa	47.4	12.3
aaa	25.9	18.2
aaa	40.7	16.2
aaa	23.0	21.9
aaa	32.6	15.0
aaa	48.5	23.1
aaa	13.2	0.6
aaa	36.7	5.4
aaa	36.4	2.7
aaa	15.8	4.8
aaa	32.1	17.3
aaa	26.5	15.8
aaa	12.5	7.0
aaa	44.7	19.4
aaa	31.6	10.4
aaa	49.6	24.3
aaa	8.0	5.4
aaa	45.3	18.5
aaa	36.2	5.7
aaa	28.7	26.5
aaa	44.3	10.2
aaa	29.1	15.2
aaa	43.0	5.3
aaa	46.3	8.4
aaa	47.2	1.4
aaa	24.9	16.2
aaa	36.0	13.6
aaa	33.3	17.0
aaa	32.4	26.8
aaa	16.8	7.0
aaa	28.1	20.3
aaa	33.5	4.8
aaa	46.3	13.1
aaa	41.2	5.2
aaa	42.5	25.9
aaa	37.4	21.1
aaa	35.2	15.6
aaa	22.8	7.8
aaa	40.1	1.9
aaa	15.8	5.4
aaa	33.6	21.0
aaa	47.4	20.5
aaa	35.0	27.2
aaa	49.9	29.8
aaa	23.4	22.2
aaa	20.8	7.5
aaa	12.9	5.8
aaa	25.8	11.8
aaa	29.6	16.6
aaa	34.1	12.4
aaa	36.4	0.1
aaa	16.3	4.9
aaa	28.6	1.9
aaa	20.7	19.7
aaa	23.7	2.2
aaa	17.0	5.3
aaa	47.9	26.4
aaa	48.7	8.1
aaa	30.3	4.9
aaa	20.7	0.1
aaa	47.6	2.7
aaa	42.9	0.5
aaa	42.4	27.6
aaa	49.5	1.1
aaa	33.8	29.4
aaa	46.6	22.9
aaa	46.9	5.2
aaa	30.8	4.1
aaa	42.9	1.1
aaa	44.2	5.8
aaa	24.0	4.5
aaa	9.5	8.0
aaa	23.4	11.0
aaa	32.9	26.9
aaa	38.7	2.9
aaa	33.0	3.2
aaa	26.1	5.9
aaa	30.4	20.2
aaa	37.6	19.6
aaa	15.7	12.3
aaa	35.6	21.0
aaa	41.7	13.9
aaa	32.0	13.3
aaa	15.1	10.2
aaa	28.8	20.6
aaa	8.6	1.6
aaa	48.2	8.1
aaa	44.4	19.3
aaa	9.5	5.8
aaa	33.9	13.5
aaa	30.1	2.9
aaa	21.6	3.4
aaa	22.1	20.9
aaa	45.3	2.3
aaa	9.7	5.9
aaa	30.6	0.2
aaa	33.3	3.5
aaa	24.4	15.1
aaa	21.7	20.9
aaa	33.1	16.7
aaa	22.5	4.8
aaa	27.3	23.4
aaa	29.7	7.5
aaa	24.2	1.0
aaa	48.4	19.4
aaa	40.2	9.5
aaa	33.2	7.8
aaa	31.4	15.5
aaa	34.5	5.3
aaa	37.7	22.5
aaa	40.0	12.8
aaa	29.3	25.9
aaa	42.7	3.1
aaa	23.1	17.4
aaa	43.4	29.9
aaa	39.6	1.9
aaa	25.8	0.7
aaa	37.1	18.9
aaa	38.6	1.5
aaa	20.5	11.9
aaa	23.1	10.9
aaa	13.5	7.2
aaa	15.1	7.3
aaa	30.5	19.0
aaa	27.4	5.0
aaa	47.0	23.4
aaa	22.4	5.7
aaa	17.5	0.8
aaa	40.5	12.1
aaa	29.7	25.5
aaa	42.8	29.8
aaa	33.0	27.5
aaa	31.1	3.8
aaa	36.0	26.6
aaa	25.7	22.5
aaa	44.8	5.0
aaa	47.4	4.9
aaa	41.3	0.3
aaa	36.4	29.6
aaa	36.7	0.2
aaa	39.1	25.8
aaa	39.1	0.1
aaa	24.5	11.4
aaa	11.8	2.0
aaa	25.2	8.5
aaa	14.6	2.7
aaa	25.1	16.2
aaa	35.6	25.1
aaa	20.6	18.8
aaa	39.1	24.2
aaa	24.5	2.9
aaa	9.9	1.9
aaa	49.2	15.3
aaa	27.6	26.5
aaa	40.4	10.2
aaa	39.3	17.0
aaa	28.7	17.1
aaa	41.4	15.9
aaa	27.1	26.7
aaa	43.5	22.8
aaa	32.0	18.3
aaa	21.6	13.1
aaa	29.6	16.2
aaa	35.8	20.7
aaa	20.3	4.1
aaa	7.9	7.5
aaa	16.6	10.5
aaa	39.8	18.9
aaa	8.9	1.7
aaa	37.6	17.2
aaa	24.3	4.0
aaa	16.7	15.8
aaa	9.7	4.4
aaa	18.1	12.7
aaa	46.8	8.5
aaa	15.3	14.6
aaa	32.9	20.0
aaa	25.6	7.5
aaa	41.4	10.5
aaa	26.5	9.4
aaa	21.5	2.7
aaa	38.3	11.2
aaa	46.3	8.9
aaa	33.1	5.5
aaa	20.7	5.1
aaa	44.1	14.6
aaa	46.4	26.5
aaa	11.2	4.2
aaa	27.3	3.7
aaa	34.6	18.9
aaa	46.6	9.9
aaa	31.7	0.6
aaa	38.2	12.1
aaa	35.0	16.9
aaa	34.4	8.7
aaa	20.9	8.5
aaa	49.6	28.8
aaa	34.1	14.7
aaa	32.0	11.0
aaa	31.6	2.3
aaa	46.4	11.6
aaa	44.3	16.6
aaa	20.3	5.5
aaa	43.8	26.3
aaa	17.2	8.6
aaa	8.3	0.0
aaa	44.8	10.1
aaa	46.2	11.6
aaa	32.1	0.1
aaa	5.5	0.6
aaa	38.8	14.1
aaa	22.7	17.4
aaa	44.5	13.4
aaa	23.0	9.8
aaa	20.8	5.0
aaa	25.9	16.3
aaa	21.6	13.4
aaa	15.1	5.4
aaa	15.0	5.4
aaa	48.8	5.8
